"ID_Sup"	"ID_Prod"	"Prod_Desc"	"ID_Itm"	"Itm_Desc"
"295"	"6126"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 14,00 M, RESISTENCIA DE 3000 DAN, TIPO C-29"	"126833"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 14,00 M, RESISTENCIA DE 3000 DAN, TIPO C-29 [SINAPI 41189]"
"295"	"6127"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 1000 DAN, TIPO C-23"	"126834"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 1000 DAN, TIPO C-23 [SINAPI 41190]"
"295"	"6128"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 1500 DAN, TIPO C-29"	"126835"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 1500 DAN, TIPO C-29 [SINAPI 41191]"
"295"	"6129"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 2000 DAN, TIPO C-29"	"126836"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 2000 DAN, TIPO C-29 [SINAPI 41192]"
"295"	"6130"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 2500 DAN, TIPO C-29"	"126837"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 2500 DAN, TIPO C-29 [SINAPI 41193]"
"295"	"6131"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 3000 DAN, TIPO C-29"	"126838"	"POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 3000 DAN, TIPO C-29 [SINAPI 41194]"
"295"	"6132"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5"	"126839"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41201]"
"295"	"6133"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 150 DAN, TIPO D"	"126840"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41199]"
"295"	"6134"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 600 DAN, TIPO B"	"126841"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41200]"
"295"	"6135"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5"	"126842"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41205]"
"295"	"6136"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 150 DAN, TIPO D"	"126843"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41202]"
"295"	"6137"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0"	"126844"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41206]"
"295"	"39016"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0"	"126844"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41206]"
"295"	"6138"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5"	"126845"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5 [SINAPI 41207]"
"295"	"6139"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 300 DAN, TIPO B"	"126846"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 300 DAN, TIPO B [SINAPI 41203]"
"295"	"21562"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 300 DAN, TIPO B"	"126846"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 300 DAN, TIPO B [SINAPI 41203]"
"295"	"6140"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 600 DAN, TIPO B"	"126847"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41204]"
"295"	"23778"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T (11/600), EXTENSAO DE 11,00 M, RESISTENCIA DE 600 DAN, TIPO B - FABRICADO E PADRONIZADO CONFORME NBR-8451"	"126847"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41204]"
"295"	"6141"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5"	"126848"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41210]"
"295"	"6142"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 150 DAN, TIPO D"	"126849"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41208]"
"295"	"6143"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0"	"126850"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41211]"
"295"	"24316"	"Poste de Concreto- B e BT 12,00m tipo B-3,0 1500DaN"	"126850"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41211]"
"295"	"6144"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 3000 DAN, TIPO B-6,0"	"126851"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 3000 DAN, TIPO B-6,0 [SINAPI 41213]"
"295"	"24318"	"Poste de Concreto- B e BT 12,00m tipo B-6,0 ,3000DaN"	"126851"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 3000 DAN, TIPO B-6,0 [SINAPI 41213]"
"295"	"6145"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 600 DAN, TIPO B"	"126852"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41209]"
"295"	"24312"	"Poste de Concreto- B e BT 12,00m tipo B 600DaN"	"126852"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41209]"
"295"	"6146"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5"	"126853"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41216]"
"295"	"24323"	"Poste de Concreto- B e BT 13,00m tipo B-1,5 1000DaN"	"126853"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41216]"
"295"	"6147"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0"	"126854"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41217]"
"295"	"24325"	"Poste de Concreto- B e BT 13,00m tipo B-3,0 1500DaN"	"126854"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41217]"
"295"	"6148"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5"	"126855"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5 [SINAPI 41218]"
"295"	"24326"	"Poste de Concreto- B e BT 13,00m tipo B-4,5 2000DaN"	"126855"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5 [SINAPI 41218]"
"295"	"6149"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 300 DAN, TIPO B"	"126856"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 300 DAN, TIPO B [SINAPI 41214]"
"295"	"24319"	"Poste de Concreto- B e BT 13,00m tipo B 300DaN"	"126856"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 300 DAN, TIPO B [SINAPI 41214]"
"295"	"6150"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 600 DAN, TIPO B"	"126857"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41215]"
"295"	"24321"	"Poste de Concreto- B e BT 13,00m tipo B 600DaN"	"126857"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41215]"
"295"	"6151"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 15,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0"	"126858"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 15,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41221]"
"295"	"24343"	"Poste de Concreto- B e BT 15,00m tipo B-3,0 1500DaN"	"126858"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 15,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41221]"
"295"	"6152"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 15,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5"	"126859"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 15,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5 [SINAPI 41222]"
"295"	"24344"	"Poste de Concreto- B e BT 15,00m tipo B-4,5 2000DaN"	"126859"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 15,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5 [SINAPI 41222]"
"295"	"6153"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 8,00 M, RESISTENCIA DE 150 DAN, TIPO D"	"126860"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 8,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41195]"
"295"	"23626"	"Poste de concreto armado de seção duplo T, extensão de 8,00 m, resistência de 150 dan, tipo D"	"126860"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 8,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41195]"
"295"	"11922"	"Poste de concreto armado de secao duplo t, extensão de 8,00m, resistência de 150 dan tipo D"	"126860"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 8,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41195]"
"295"	"6154"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5"	"126861"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41198]"
"295"	"24287"	"Poste de Concreto- B e BT 9,00m tipo B-1,5 1000DaN"	"126861"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41198]"
"295"	"6155"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 150 DAN, TIPO D"	"126862"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41196]"
"295"	"13500"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSÃO DE 9,00 M, RESISTENCIA DE 150 DAN, TIPO D"	"126862"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41196]"
"295"	"6156"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 600 DAN, TIPO B"	"126863"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41197]"
"295"	"24285"	"Poste de Concreto- B e BT 9,00m tipo B 600DaN"	"126863"	"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41197]"
"295"	"6157"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 10 METROS LIVRES"	"126864"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 10 METROS LIVRES [SINAPI 41457]"
"295"	"6158"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 12 METROS LIVRES"	"126865"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 12 METROS LIVRES [SINAPI 41458]"
"295"	"21414"	"Poste metálico poligonal, engastado, altura 12m"	"126865"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 12 METROS LIVRES [SINAPI 41458]"
"295"	"18956"	"Poste telecônico reto de 12 m com suporte de fixação para luminárias"	"126865"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 12 METROS LIVRES [SINAPI 41458]"
"295"	"6159"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 15 METROS LIVRES"	"126866"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 15 METROS LIVRES [SINAPI 41459]"
"295"	"21415"	"Poste metálico poligonal, engastado, altura 15m"	"126866"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 15 METROS LIVRES [SINAPI 41459]"
"295"	"10242"	"poste 15 metros"	"126866"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 15 METROS LIVRES [SINAPI 41459]"
"295"	"8180"	"Poste Reto Cônico de aço altura 15m com cruzeta para 2 luminárias"	"126866"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 15 METROS LIVRES [SINAPI 41459]"
"295"	"8179"	"Poste Reto Cônico de aço altura 15m para 1 luminária Led"	"126866"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 15 METROS LIVRES [SINAPI 41459]"
"295"	"6160"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 20 METROS LIVRES"	"126867"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 20 METROS LIVRES [SINAPI 41461]"
"295"	"17084"	"POSTE TELESCÓPICO AUTO SUPORTADO PARA SPDA 20 METROS"	"126867"	"POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 20 METROS LIVRES [SINAPI 41461]"
"295"	"4196"	"POZOLANA DE CLASSE C"	"126868"	"POZOLANA DE CLASSE C [SINAPI 44537]"
"295"	"6161"	"POZOLANA DE CLASSE C"	"126868"	"POZOLANA DE CLASSE C [SINAPI 44537]"
"295"	"4196"	"POZOLANA DE CLASSE C"	"126868"	"POZOLANA DE CLASSE C [SINAPI 44537]"
"295"	"6162"	"PRIMER DE POLIURETANO"	"126869"	"PRIMER DE POLIURETANO [SINAPI 44074]"
"295"	"6163"	"PRIMER EPOXI / EPOXIDICO"	"126870"	"PRIMER EPOXI / EPOXIDICO [SINAPI 44072]"
"295"	"4226"	"PRIMER EPOXI"	"126870"	"PRIMER EPOXI / EPOXIDICO [SINAPI 44072]"
"295"	"6164"	"RASTELEIRO HORISTA"	"126871"	"RASTELEIRO HORISTA [SINAPI 44502]"
"295"	"6165"	"REBOLO ABRASIVO RETO DE USO GERAL GRAO 36, DE 6 X 1 "" ( DIAMETRO X ALTURA)"	"126872"	"REBOLO ABRASIVO RETO DE USO GERAL GRAO 36, DE 6 X 1 "" ( DIAMETRO X ALTURA) [SINAPI 44530]"
"295"	"4310"	"REBOLO ABRASIVO RETO DE USO GERAL GRAO 36, DE 6 X 1 "" (DIAMETRO X ALTURA)"	"126872"	"REBOLO ABRASIVO RETO DE USO GERAL GRAO 36, DE 6 X 1 "" ( DIAMETRO X ALTURA) [SINAPI 44530]"
"295"	"35436"	"REBOLO ABRASIVO RETO DE USO GERAL GRAO 36, DE 6 X 1"" (DIAMETRO X ESPESSURA)"	"126872"	"REBOLO ABRASIVO RETO DE USO GERAL GRAO 36, DE 6 X 1 "" ( DIAMETRO X ALTURA) [SINAPI 44530]"
"295"	"6166"	"SERVICO DE BOMBEAMENTO DE CONCRETO COM CONSUMO MINIMO DE 40 M3"	"126873"	"SERVICO DE BOMBEAMENTO DE CONCRETO COM CONSUMO MINIMO DE 40 M3 [SINAPI 44535]"
"295"	"4478"	"SERVICO DE BOMBEAMENTO DE CONCRETO COM CONSUMO MINIMO DE 40 M3"	"126873"	"SERVICO DE BOMBEAMENTO DE CONCRETO COM CONSUMO MINIMO DE 40 M3 [SINAPI 44535]"
"295"	"4488"	"SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA"	"126874"	"SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA [SINAPI 44536]"
"295"	"6174"	"SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA"	"126874"	"SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA [SINAPI 44536]"
"295"	"4488"	"SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA"	"126874"	"SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA [SINAPI 44536]"
"295"	"6175"	"TARIFA ""A"" ENTRE 0 E 20M3 FORNECIMENTO D'AGUA"	"126875"	"TARIFA ""A"" ENTRE 0 E 20M3 FORNECIMENTO D'AGUA [SINAPI 44480]"
"295"	"4619"	"TARIFA ""A"" ENTRE 0 E 20M3 FORNECIMENTO D'AGUA"	"126875"	"TARIFA ""A"" ENTRE 0 E 20M3 FORNECIMENTO D'AGUA [SINAPI 44480]"
"295"	"35561"	"TARIFA ""A"" ENTRE 0 E 20M3 FORNECIMENTO D'AGUA"	"126875"	"TARIFA ""A"" ENTRE 0 E 20M3 FORNECIMENTO D'AGUA [SINAPI 44480]"
"295"	"6176"	"TARUGO DELIMITADOR DE PROFUNDIDADE EM ESPUMA DE POLIETILENO DE BAIXA DENSIDADE 10 MM, CINZA"	"126876"	"TARUGO DELIMITADOR DE PROFUNDIDADE EM ESPUMA DE POLIETILENO DE BAIXA DENSIDADE 10 MM, CINZA [SINAPI 44073]"
"295"	"48269"	"Tarugo Branco, 10mm de espessura, baixa densidade em polietileno"	"126876"	"TARUGO DELIMITADOR DE PROFUNDIDADE EM ESPUMA DE POLIETILENO DE BAIXA DENSIDADE 10 MM, CINZA [SINAPI 44073]"
"295"	"4856"	"TELA DE ANIAGEM (JUTA)"	"126877"	"TELA DE ANIAGEM ( JUTA) [SINAPI 44529]"
"295"	"6177"	"TELA DE ANIAGEM ( JUTA)"	"126877"	"TELA DE ANIAGEM ( JUTA) [SINAPI 44529]"
"295"	"10240"	"tela de aniagem"	"126877"	"TELA DE ANIAGEM ( JUTA) [SINAPI 44529]"
"295"	"4856"	"TELA DE ANIAGEM (JUTA)"	"126877"	"TELA DE ANIAGEM ( JUTA) [SINAPI 44529]"
"295"	"6178"	"TINTA LATEX ACRILICA SUPER PREMIUM, COR BRANCO FOSCO"	"126878"	"TINTA LATEX ACRILICA SUPER PREMIUM, COR BRANCO FOSCO [SINAPI 43624]"
"295"	"6910"	"Tinta acrílica branco fosco"	"126878"	"TINTA LATEX ACRILICA SUPER PREMIUM, COR BRANCO FOSCO [SINAPI 43624]"
"295"	"6908"	"Tinta acrílica branco fosco"	"126878"	"TINTA LATEX ACRILICA SUPER PREMIUM, COR BRANCO FOSCO [SINAPI 43624]"
"295"	"6912"	"Tinta acrílica branco fosco"	"126878"	"TINTA LATEX ACRILICA SUPER PREMIUM, COR BRANCO FOSCO [SINAPI 43624]"
"295"	"6179"	"TORNEIRA CROMADA DE MESA PARA LAVATORIO, MISTURADOR MONOCOMANDO, BICA BAIXA (REF 2875)"	"126879"	"TORNEIRA CROMADA DE MESA PARA LAVATORIO, MISTURADOR MONOCOMANDO, BICA BAIXA (REF 2875) [SINAPI 44045]"
"295"	"3646"	"MISTURADOR CROMADO DE MESA BICA BAIXA PARA LAVATORIO (REF 1875)"	"126879"	"TORNEIRA CROMADA DE MESA PARA LAVATORIO, MISTURADOR MONOCOMANDO, BICA BAIXA (REF 2875) [SINAPI 44045]"
"295"	"5022"	"TORNEIRA CROMADA DE MESA PARA LAVATORIO, BICA ALTA (REF 1195)"	"126879"	"TORNEIRA CROMADA DE MESA PARA LAVATORIO, MISTURADOR MONOCOMANDO, BICA BAIXA (REF 2875) [SINAPI 44045]"
"295"	"6180"	"TORNEIRA DE MESA CROMADA PARA LAVATORIO COM SENSOR DE APROXIMACAO ELETRICO, BIVOLT"	"126880"	"TORNEIRA DE MESA CROMADA PARA LAVATORIO COM SENSOR DE APROXIMACAO ELETRICO, BIVOLT [SINAPI 39702]"
"295"	"6179"	"TORNEIRA CROMADA DE MESA PARA LAVATORIO, MISTURADOR MONOCOMANDO, BICA BAIXA (REF 2875)"	"126880"	"TORNEIRA DE MESA CROMADA PARA LAVATORIO COM SENSOR DE APROXIMACAO ELETRICO, BIVOLT [SINAPI 39702]"
"295"	"5020"	"TORNEIRA CROMADA DE MESA PARA LAVATORIO COM SENSOR DE PRESENCA"	"126880"	"TORNEIRA DE MESA CROMADA PARA LAVATORIO COM SENSOR DE APROXIMACAO ELETRICO, BIVOLT [SINAPI 39702]"
"295"	"6181"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)"	"126881"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44543]"
"295"	"5287"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO (NBR 15561)"	"126881"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44543]"
"295"	"35637"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, (SDR 26 - PN 05) PARA REDE DE AGUA OU ESGOTO (NBR 15561)"	"126881"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44543]"
"295"	"6182"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 110 MM X 10,0 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)"	"126882"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 110 MM X 10,0 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44526]"
"295"	"48551"	"TUBO POLIETILENO PE-80, DE = 110 MM X 10,0 MM PAREDE"	"126882"	"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 110 MM X 10,0 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44526]"
